t,2,x,-4.3,velocity,-9.05
t,2.01,x,-4.39,velocity,-9.01
t,2.02,x,-4.48,velocity,-8.96
t,2.03,x,-4.57,velocity,-8.92
t,2.04,x,-4.66,velocity,-8.87
t,2.05,x,-4.74,velocity,-8.83
t,2.06,x,-4.83,velocity,-8.78
t,2.07,x,-4.92,velocity,-8.73
t,2.08,x,-5.01,velocity,-8.68
t,2.09,x,-5.09,velocity,-8.63
t,2.1,x,-5.18,velocity,-8.58
t,2.11,x,-5.26,velocity,-8.53
t,2.12,x,-5.35,velocity,-8.48
t,2.13,x,-5.43,velocity,-8.42
t,2.14,x,-5.52,velocity,-8.37
t,2.15,x,-5.6,velocity,-8.31
t,2.16,x,-5.68,velocity,-8.26
t,2.17,x,-5.76,velocity,-8.2
t,2.18,x,-5.84,velocity,-8.14
t,2.19,x,-5.93,velocity,-8.09
t,2.2,x,-6.01,velocity,-8.03
t,2.21,x,-6.09,velocity,-7.97
t,2.22,x,-6.16,velocity,-7.9
t,2.23,x,-6.24,velocity,-7.84
t,2.24,x,-6.32,velocity,-7.78
t,2.25,x,-6.4,velocity,-7.72
t,2.26,x,-6.47,velocity,-7.65
t,2.27,x,-6.55,velocity,-7.59
t,2.28,x,-6.63,velocity,-7.52
t,2.29,x,-6.7,velocity,-7.46
t,2.3,x,-6.77,velocity,-7.39
t,2.31,x,-6.85,velocity,-7.32
t,2.32,x,-6.92,velocity,-7.25
t,2.33,x,-6.99,velocity,-7.18
t,2.34,x,-7.06,velocity,-7.11
t,2.35,x,-7.13,velocity,-7.04
t,2.36,x,-7.2,velocity,-6.97
t,2.37,x,-7.27,velocity,-6.9
t,2.38,x,-7.34,velocity,-6.83
t,2.39,x,-7.41,velocity,-6.75
t,2.4,x,-7.47,velocity,-6.68
t,2.41,x,-7.54,velocity,-6.61
t,2.42,x,-7.61,velocity,-6.53
t,2.43,x,-7.67,velocity,-6.45
t,2.44,x,-7.73,velocity,-6.38
t,2.45,x,-7.8,velocity,-6.3
t,2.46,x,-7.86,velocity,-6.22
t,2.47,x,-7.92,velocity,-6.14
t,2.48,x,-7.98,velocity,-6.06
t,2.49,x,-8.04,velocity,-5.98
t,2.5,x,-8.1,velocity,-5.9
t,2.51,x,-8.16,velocity,-5.82
t,2.52,x,-8.22,velocity,-5.74
t,2.53,x,-8.27,velocity,-5.66
t,2.54,x,-8.33,velocity,-5.58
t,2.55,x,-8.38,velocity,-5.49
t,2.56,x,-8.44,velocity,-5.41
t,2.57,x,-8.49,velocity,-5.33
t,2.58,x,-8.54,velocity,-5.24
t,2.59,x,-8.59,velocity,-5.15
t,2.6,x,-8.65,velocity,-5.07
t,2.61,x,-8.7,velocity,-4.98
t,2.62,x,-8.74,velocity,-4.9
t,2.63,x,-8.79,velocity,-4.81
t,2.64,x,-8.84,velocity,-4.72
t,2.65,x,-8.89,velocity,-4.63
t,2.66,x,-8.93,velocity,-4.54
t,2.67,x,-8.98,velocity,-4.45
t,2.68,x,-9.02,velocity,-4.36
t,2.69,x,-9.06,velocity,-4.27
t,2.7,x,-9.1,velocity,-4.18
t,2.71,x,-9.14,velocity,-4.09
t,2.72,x,-9.18,velocity,-4
t,2.73,x,-9.22,velocity,-3.91
t,2.74,x,-9.26,velocity,-3.82
t,2.75,x,-9.3,velocity,-3.72
t,2.76,x,-9.34,velocity,-3.63
t,2.77,x,-9.37,velocity,-3.54
t,2.78,x,-9.41,velocity,-3.44
t,2.79,x,-9.44,velocity,-3.35
t,2.8,x,-9.47,velocity,-3.26
t,2.81,x,-9.5,velocity,-3.16
t,2.82,x,-9.53,velocity,-3.07
t,2.83,x,-9.56,velocity,-2.97
